"","name","mass","eff","diet","order","family","habitat","fac"
"299","Myrmecobius_fasciatus",0.4715,0.743953175100656,2,"Dasyuromorphia","Myrmecobiidae",1,1
"300","Myrmecophaga_tridactyla",22.3332,0.836011183899463,1,"Xenarthra","Myrmecophagidae",1,3
"301","Nandinia_binotata",2,0.825112377951121,1,"Carnivora","Viverridae",1,2
"302","Napaeozapus_insignis",0.0223,0.651032700079226,1,"Rodentia","Dipodidae",1,3
"303","Nasalis_larvatus",9,0.889218540388967,3,"Primates","Cercopithecidae",2,2
"304","Nasua_narica",4.03,0.728849792335395,1,"Carnivora","Procyonidae",2,2
"305","Nasuella_olivacea",1.34,0.741298819814085,1,"Carnivora","Procyonidae",2,2
"306","Neacomys_spinosus",0.019,0.702745120758925,3,"Rodentia","Muridae",1,3
"307","Neofelis_nebulosa",19.67575,0.801773164149475,1,"Carnivora","Felidae",2,3
"308","Neomys_anomalus",0.016,0.650107794474191,1,"Insectivora","Soricidae",1,3
"309","Neotoma_albigula",0.206,0.70310515744139,2,"Rodentia","Muridae",1,1
"310","Neotoma_lepida",0.1637,0.640777116394481,2,"Rodentia","Muridae",1,3
"311","Neotragus_batesi",3,0.814339232046337,2,"Artiodactyla","Bovidae",1,3
"312","Neotragus_pygmaeus",4,0.818329254942074,2,"Artiodactyla","Bovidae",1,3
"313","Nesomys_rufus",0.1625,0.783749608295137,1,"Rodentia","Muridae",1,2
"314","Ningaui_ridei",0.0085,0.649994590839069,1,"Dasyuromorphia","Dasyuridae",3,1
"315","Notomys_alexis",0.035,0.735164557260199,3,"Rodentia","Muridae",3,2
"316","Notomys_cervinus",0.035,0.690582252892856,3,"Rodentia","Muridae",3,1
"317","Nycticebus_coucang",0.8035,0.79069579767114,3,"Primates","Loridae",2,2
"318","Ochotona_alpina",0.15,0.737663748985686,2,"Lagomorpha","Ochotonidae",5,3
"319","Ochotona_roylei",0.26,0.75285362822484,2,"Lagomorpha","Ochotonidae",3,3
"320","Octodon_degus",0.21,0.754048206523541,2,"Rodentia","Octodontidae",1,1
"321","Odocoileus_hemionus",54.2126,0.838317147505134,2,"Artiodactyla","Cervidae",4,3
"322","Odocoileus_virginianus",55.5086,0.874245607003606,2,"Artiodactyla","Cervidae",4,3
"323","Oecomys_bicolor",0.034,0.715956150206656,3,"Rodentia","Muridae",2,2
"324","Oenomys_hypoxanthus",0.09,0.797789721457421,2,"Rodentia","Muridae",4,2
"325","Okapia_johnstoni",230.0011,0.929566784727648,2,"Artiodactyla","Giraffidae",1,3
"326","Oligoryzomys_nigripes",0.0205,0.74717771962514,3,"Rodentia","Muridae",4,3
"327","Oncifelis_geoffroyi",3.59,0.837774853857854,1,"Carnivora","Felidae",2,3
"328","Onychogalea_fraenata",5.5,0.788935875170397,2,"Diprotodontia","Macropodidae",3,3
"329","Onychomys_torridus",0.025,0.708323314794153,2,"Rodentia","Muridae",3,1
"330","Oreamnos_americanus",72.5003,0.881098140315371,2,"Artiodactyla","Bovidae",5,3
"331","Orycteropus_afer",52.3504,0.806464870964618,1,"Tubulidentata","Orycteropodidae",1,1
"332","Oryctolagus_cuniculus",1.8267,0.702012053837129,2,"Lagomorpha","Leporidae",4,3
"333","Oryzomys_alfaroi",0.0333,0.717679471130989,3,"Rodentia","Muridae",4,2
"334","Otolemur_crassicaudatus",1.5,0.770788993215098,3,"Primates","Galagonidae",2,2
"335","Otomys_irroratus",0.1018,0.786662506471864,2,"Rodentia","Muridae",1,1
"336","Ototylomys_phyllotis",0.12,0.628259559609217,2,"Rodentia","Muridae",2,2
"337","Ovibos_moschatus",340.50105,0.883148091873183,2,"Artiodactyla","Bovidae",5,3
"338","Ovis_ammon",180,0.836831867999288,2,"Artiodactyla","Bovidae",5,3
"339","Ovis_canadensis",74.6449,0.860799371769493,2,"Artiodactyla","Bovidae",5,3
"340","Oxymycterus_rufus",0.0754,0.686196919694179,1,"Rodentia","Muridae",4,3
"341","Pachyuromys_duprasi",0.0475,0.752869756523123,2,"Rodentia","Muridae",3,2
"342","Paguma_larvata",4.3,0.776734850725222,1,"Carnivora","Viverridae",2,2
"343","Pan_paniscus",34.0001,0.923625111241733,3,"Primates","Hominidae",2,2
"344","Pan_troglodytes",44.9997,0.961213575786066,3,"Primates","Hominidae",2,2
"345","Panthera_leo",161.4991,0.817772269473414,1,"Carnivora","Felidae",4,3
"346","Panthera_onca",100,0.806516192208539,1,"Carnivora","Felidae",1,3
"347","Panthera_pardus",52.038,0.859024046271752,1,"Carnivora","Felidae",4,3
"348","Panthera_tigris",162.564,0.862103110439934,1,"Carnivora","Felidae",1,3
"349","Papio_hamadryas",21.2501,0.932968240195615,2,"Primates","Cercopithecidae",5,3
"350","Paradoxurus_hermaphroditus",3.156675,0.751802470918589,1,"Carnivora","Viverridae",2,2
"351","Parahyaena_brunnea",32.2003,0.88438725634482,1,"Carnivora","Hyaenidae",3,3
"352","Parantechinus_apicalis",0.0688,0.737020245656783,1,"Dasyuromorphia","Dasyuridae",1,2
"353","Paraxerus_ochraceus",0.1043,0.746898420870623,3,"Rodentia","Sciuridae",4,2
"354","Parotomys_brantsii",0.1295,0.808371306141062,2,"Rodentia","Muridae",4,1
"355","Pedetes_capensis",3.155,0.706417672514409,2,"Rodentia","Pedetidae",4,3
"356","Perameles_bougainville",0.226,0.805343548531266,1,"Peramelemorphia","Peramelidae",4,1
"357","Perameles_nasuta",0.975,0.791861565922805,1,"Peramelemorphia","Peramelidae",4,1
"358","Perodicticus_potto",1.1,0.772021963019873,3,"Primates","Loridae",2,2
"359","Perognathus_longimembris",0.0076,0.636488543790547,2,"Rodentia","Heteromyidae",3,1
"360","Perognathus_parvus",0.0218,0.660393478524789,2,"Rodentia","Heteromyidae",3,1
"361","Peromyscus_attwateri",0.0279,0.796490837719358,2,"Rodentia","Muridae",1,3
"362","Peromyscus_crinitus",0.018,0.707372854270457,3,"Rodentia","Muridae",3,1
"363","Peromyscus_eremicus",0.0236,0.703369318086553,3,"Rodentia","Muridae",3,1
"364","Peromyscus_leucopus",0.0212,0.678954488203789,3,"Rodentia","Muridae",1,1
"365","Peromyscus_maniculatus",0.0213,0.691056827033263,3,"Rodentia","Muridae",2,2
"366","Peromyscus_truei",0.0274,0.682249788234213,3,"Rodentia","Muridae",3,3
"367","Petaurista_elegans",0.997,0.759764804321846,2,"Rodentia","Sciuridae",3,2
"368","Petauroides_volans",1.3,0.665110189067592,2,"Diprotodontia","Psuedocheiridae",2,2
"369","Petaurus_breviceps",0.1063,0.699851644887562,3,"Diprotodontia","Petauridae",2,2
"370","Petrodromus_tetradactylus",0.1875,0.832422597274773,1,"Macroscelidea","Macroscelididae",1,3
"371","Petrogale_burbidgei",1.258,0.834168605789795,2,"Diprotodontia","Macropodidae",1,3
"372","Petromus_typicus",0.224,0.702329403788548,2,"Rodentia","Petromuridae",5,3
"373","Phacochoerus_aethiopicus",71.0003,0.783950005560244,2,"Artiodactyla","Suidae",3,3
"374","Phalanger_orientalis",2.16875,0.764148996671608,2,"Diprotodontia","Phalangeridae",2,2
"375","Phaner_furcifer",0.4,0.678566459640492,2,"Primates","Cheirogaleidae",2,2
"376","Phascogale_calura",0.0515,0.676638023838734,1,"Dasyuromorphia","Dasyuridae",2,2
"377","Philander_andersoni",0.325,0.776541098169557,3,"Didelphimorphia","Didelphidae",2,2
"378","Pithecia_pithecia",1.3755,0.748201844306134,2,"Primates","Cebidae",2,2
"379","Planigale_maculata",0.011,0.696405271926625,1,"Dasyuromorphia","Dasyuridae",4,3
"380","Pongo_pygmaeus",37,0.961793240666507,2,"Primates","Hominidae",2,2
"381","Potamochoerus_larvatus",97.5,0.806317991453309,2,"Artiodactyla","Suidae",1,3
"382","Potorous_tridactylus",1.1,0.683181412355372,2,"Diprotodontia","Potoroidae",1,3
"383","Presbytis_hosei",6.5,0.820548407009983,3,"Primates","Cercopithecidae",2,2
"384","Priodontes_maximus",45.3597,0.664295921725847,1,"Xenarthra","Dasypodidae",1,1
"385","Prionailurus_rubiginosus",1.3844,0.82580052813133,1,"Carnivora","Felidae",2,3
"386","Prionailurus_viverrinus",9.140333,0.851270235384168,1,"Carnivora","Felidae",2,3
"387","Prionodon_linsang",0.7,0.762425253061305,1,"Carnivora","Viverridae",2,2
"388","Prionomys_batesi",0.0125,0.803376454670988,2,"Rodentia","Muridae",2,2
"389","Procapra_gutturosa",27.75,0.862976732217388,2,"Artiodactyla","Bovidae",3,3
"390","Procavia_capensis",3.03,0.713833889625747,2,"Hyracoidea","Procaviidae",3,3
"391","Procolobus_rufomitratus",8,0.72721348204118,2,"Primates","Cercopithecidae",2,2
"392","Procyon_cancrivorus",6.9499,0.816721120312502,1,"Carnivora","Procyonidae",2,2
"393","Procyon_lotor",5.525,0.781763332525253,1,"Carnivora","Procyonidae",2,2
"394","Pronolagus_randensis",2.335,0.769251788659146,2,"Lagomorpha","Leporidae",4,3
"395","Propithecus_diadema",7.5,0.757749352319703,2,"Primates","Indridae",2,2
"396","Proteles_cristatus",10,0.854769084848034,1,"Carnivora","Hyaenidae",4,3
"397","Pseudalopex_griseus",8.28,0.844559642635092,1,"Carnivora","Canidae",4,3
"398","Pseudantechinus_macdonnellensis",0.0325,0.674088921833746,1,"Dasyuromorphia","Dasyuridae",3,1
"399","Pseudocheirus_herbertensis",1.115,0.664191785665211,2,"Diprotodontia","Psuedocheiridae",2,2
"400","Pseudomys_australis",0.065,0.624450640478706,3,"Rodentia","Muridae",3,1
"401","Pseudomys_hermannsburgensis",0.012,0.747915999892559,3,"Rodentia","Muridae",3,1
"402","Pseudomys_nanus",0.034,0.661868248521374,3,"Rodentia","Muridae",3,1
"403","Pteromys_volans",0.14375,0.786497069097009,2,"Rodentia","Sciuridae",2,2
"404","Puma_concolor",51.6,0.83267105956159,1,"Carnivora","Felidae",2,3
"405","Pygathrix_nemaeus",8.31,0.880025581320516,2,"Primates","Cercopithecidae",2,2
"406","Rangifer_tarandus",86.034,0.862379843826391,2,"Artiodactyla","Cervidae",2,3
"407","Raphicerus_sharpei",9.4999,0.882598391132883,2,"Artiodactyla","Bovidae",1,3
"408","Rattus_rattus",0.22915,0.676040336265034,3,"Rodentia","Muridae",1,3
"409","Rattus_tanezumi",0.087,0.792511379709725,3,"Rodentia","Muridae",1,1
"410","Rattus_villosissimus",0.134,0.711244166662309,2,"Rodentia","Muridae",1,1
"411","Ratufa_bicolor",2.05,0.761032106575551,3,"Rodentia","Sciuridae",2,2
"412","Reithrodontomys_megalotis",0.0094,0.781028996222863,2,"Rodentia","Muridae",1,3
"413","Rhabdomys_pumilio",0.0407,0.73867115182686,2,"Rodentia","Muridae",3,2
"414","Rheithrosciurus_macrotis",1.225,0.754418875913164,3,"Rodentia","Sciuridae",2,2
"415","Rhinosciurus_laticaudatus",0.221,0.782448617668362,1,"Rodentia","Sciuridae",2,2
"416","Rhipidomys_mastacalis",0.0775,0.74929694612654,2,"Rodentia","Muridae",2,2
"417","Rhynchocyon_chrysopygus",0.54,0.811044226217117,1,"Macroscelidea","Macroscelididae",1,3
"418","Romerolagus_diazi",0.4767,0.656544858352772,2,"Lagomorpha","Leporidae",5,3
"419","Rupicapra_rupicapra",26.1,0.86471678611621,2,"Artiodactyla","Bovidae",5,3
"420","Saguinus_imperator",0.4,0.862841994328611,3,"Primates","Callitrichidae",2,2
"421","Saiga_tatarica",29,0.86426058414226,2,"Artiodactyla","Bovidae",4,3
"422","Saimiri_oerstedii",0.2785,0.909871940254597,3,"Primates","Cebidae",2,2
"423","Sciurus_carolinensis",0.5065,0.676166381763698,2,"Rodentia","Sciuridae",2,2
"424","Sciurus_nayaritensis",0.697,0.673519799289907,2,"Rodentia","Sciuridae",2,2
"425","Sciurus_niger",0.7619,0.700637288596436,2,"Rodentia","Sciuridae",2,2
"426","Sciurus_vulgaris",0.333,0.697088138227254,2,"Rodentia","Sciuridae",2,2
"427","Semnopithecus_entellus",11.52983,0.911287856766163,2,"Primates","Cercopithecidae",2,2
"428","Setonix_brachyurus",3.25,0.822008859180702,2,"Diprotodontia","Macropodidae",1,3
"429","Sicista_betulina",0.008,0.734765425430551,3,"Rodentia","Dipodidae",1,2
"430","Sigmodon_alleni",0.179,0.718072848522574,3,"Rodentia","Muridae",1,1
"431","Sminthopsis_aitkeni",0.0225,0.763399445841121,1,"Dasyuromorphia","Dasyuridae",1,1
"432","Sminthopsis_crassicaudata",0.015,0.655447051640648,2,"Dasyuromorphia","Dasyuridae",3,1
"433","Sminthopsis_laniger",0.025,0.740389840923744,2,"Dasyuromorphia","Dasyuridae",3,3
"434","Sminthopsis_macroura",0.02,0.650570916636355,2,"Dasyuromorphia","Dasyuridae",3,3
"435","Solenodon_cubanus",0.65,0.679899058228061,1,"Insectivora","Solenodontidae",1,2
"436","Sorex_alpinus",0.0078,0.748658522198201,1,"Insectivora","Soricidae",5,1
"437","Spermophilopsis_leptodactylus",0.600022451,0.840025326660171,2,"Rodentia","Sciuridae",3,1
"438","Spermophilus_beldingi",0.2805,0.720229124310789,3,"Rodentia","Sciuridae",4,1
"439","Spermophilus_citellus",0.29,0.711690595921247,3,"Rodentia","Sciuridae",4,1
"440","Spermophilus_saturatus",0.22,0.694168441842432,3,"Rodentia","Sciuridae",5,3
"441","Spermophilus_tereticaudus",0.1565,0.695644759116677,3,"Rodentia","Sciuridae",3,1
"442","Spermophilus_tridecemlineatus",0.1317,0.69374563795383,3,"Rodentia","Sciuridae",4,1
"443","Spermophilus_undulatus",0.84,0.714923265287821,3,"Rodentia","Sciuridae",4,1
"444","Spilocuscus_maculatus",6.4,0.754991965854282,2,"Diprotodontia","Phalangeridae",2,2
"445","Spilogale_pygmaea",0.235,0.78334847987028,1,"Carnivora","Mustelidae",1,3
"446","Strigocuscus_gymnotis",2.705,0.761593205517075,3,"Diprotodontia","Phalangeridae",2,2
"447","Suncus_etruscus",0.0021,0.727003060272682,1,"Insectivora","Soricidae",2,2
"448","Suncus_infinitesimus",0.0044,0.711510162647219,1,"Insectivora","Soricidae",4,3
"449","Suncus_murinus",0.06042,0.716717538716512,1,"Insectivora","Soricidae",1,1
"450","Sus_barbatus",96.6667,0.835066697732656,3,"Artiodactyla","Suidae",1,3
"451","Sus_scrofa",96.1181,0.80832528690625,3,"Artiodactyla","Suidae",1,3
"452","Sylvilagus_aquaticus",2.1358,0.825319888756663,2,"Lagomorpha","Leporidae",4,3
"453","Sylvilagus_floridanus",1.1728,0.74325615512286,2,"Lagomorpha","Leporidae",4,3
"454","Synaptomys_cooperi",0.0319,0.694962057357121,2,"Rodentia","Muridae",4,1
"455","Syncerus_caffer",580.0027,0.875597641912283,2,"Artiodactyla","Bovidae",4,3
"456","Tachyglossus_aculeatus",3.025,0.690734042341714,1,"Monotremata","Tachyglossidae",1,1
"457","Tamandua_mexicana",4.21,0.785750182022827,1,"Xenarthra","Myrmecophagidae",2,2
"458","Tamias_amoenus",0.0505,0.704155369325285,2,"Rodentia","Sciuridae",2,2
"459","Tamias_minimus",0.1353,0.707275754499703,2,"Rodentia","Sciuridae",2,2
"460","Tamias_striatus",0.1119,0.671886859043391,2,"Rodentia","Sciuridae",2,2
"461","Tamiasciurus_hudsonicus",0.2012,0.689880736006831,2,"Rodentia","Sciuridae",2,2
"462","Tapirus_bairdii",299.9991,0.826783772528061,2,"Perissodactyla","Tapiridae",1,3
"463","Tarsipes_rostratus",0.009,0.736582742215446,2,"Diprotodontia","Tarsipedidae",2,2
"464","Tarsius_bancanus",0.09425,0.786456555614582,1,"Primates","Tarsiidae",2,2
"465","Tarsius_dianae",0.107,0.765287575516716,1,"Primates","Tarsiidae",2,2
"466","Tatera_indica",0.1663,0.777679627307203,2,"Rodentia","Muridae",3,1
"467","Taurotragus_oryx",569.9936,0.875852171650913,2,"Artiodactyla","Bovidae",4,3
"468","Tayassu_pecari",32.2337,0.81868422727415,3,"Artiodactyla","Tayassuidae",4,3
"469","Tenrec_ecaudatus",0.684,0.766354830369113,1,"Insectivora","Tenrecidae",1,3
"470","Thallomys_nigricauda",0.1247,0.689469121917473,2,"Rodentia","Muridae",2,2
"471","Thrichomys_apereoides",0.275,0.737036748543111,2,"Rodentia","Echimyidae",4,1
"472","Thylamys_elegans",0.0289,0.770550826485515,1,"Didelphimorphia","Didelphidae",3,2
"473","Thylogale_stigmatica",4.6,0.782589310601239,2,"Diprotodontia","Macropodidae",1,3
"474","Tolypeutes_tricinctus",1.487,0.71200252328481,1,"Xenarthra","Dasypodidae",3,1
"475","Trachypithecus_obscurus",6.42,0.879397925824104,2,"Primates","Cercopithecidae",2,2
"476","Tragelaphus_eurycerus",329.0031,0.867242879303372,2,"Artiodactyla","Bovidae",4,3
"477","Tragelaphus_strepsiceros",213.501,0.913183996255317,2,"Artiodactyla","Bovidae",4,3
"478","Tragulus_javanicus",2.775,0.837020855319868,2,"Artiodactyla","Tragulidae",1,3
"479","Trichosurus_vulpecula",2.65,0.837139871379546,3,"Diprotodontia","Phalangeridae",2,2
"480","Tupaia_belangeri",0.2,0.746211130044378,3,"Scandentia","Tupaiidae",2,2
"481","Uncia_uncia",44.167,0.847869332336959,1,"Carnivora","Felidae",5,3
"482","Urocyon_cinereoargenteus",3.8337,0.836094518815199,1,"Carnivora","Canidae",1,3
"483","Urogale_everetti",0.35,0.725407827516181,3,"Scandentia","Tupaiidae",1,2
"484","Uromys_caudimaculatus",0.60675,0.690072711486279,3,"Rodentia","Muridae",1,2
"485","Ursus_americanus",99.9494,0.835901347479695,1,"Carnivora","Ursidae",4,3
"486","Ursus_arctos",139.4408,0.852881953935933,1,"Carnivora","Ursidae",1,3
"487","Ursus_maritimus",388.75015,0.84635700834318,1,"Carnivora","Ursidae",3,3
"488","Varecia_variegata",3.85,0.820334940243207,2,"Primates","Lemuridae",2,2
"489","Vicugna_vicugna",47.4996,0.907162503871433,2,"Artiodactyla","Camelidae",5,3
"490","Viverra_megaspila",9.25,0.839137582538211,1,"Carnivora","Viverridae",1,3
"491","Vombatus_ursinus",26,0.740880875254882,2,"Diprotodontia","Vombatidae",4,1
"492","Vulpes_cana",1,0.85285935343396,1,"Carnivora","Canidae",5,3
"493","Vulpes_pallida",2.8,0.850617569593892,1,"Carnivora","Canidae",3,3
"494","Vulpes_vulpes",5.60375,0.852435910264892,1,"Carnivora","Canidae",4,3
"495","Wyulda_squamicaudata",1.675,0.771199493022881,2,"Diprotodontia","Phalangeridae",2,2
"496","Xeromys_myoides",0.041,0.70396461611554,1,"Rodentia","Muridae",4,1
"497","Xerus_princeps",0.95,0.802653096106161,3,"Rodentia","Sciuridae",2,2
"498","Zaedyus_pichiy",1.38,0.705085355853162,3,"Xenarthra","Dasypodidae",3,1
"499","Zaglossus_bruijni",10.3,0.745174106917042,1,"Monotremata","Tachyglossidae",5,1
"500","Zapus_hudsonius",0.0171,0.684197697990947,1,"Rodentia","Dipodidae",4,3
"501","Zapus_trinotatus",0.0275,0.655072762928179,1,"Rodentia","Dipodidae",4,3
"502","Zyzomys_argurus",0.036,0.686455335325534,3,"Rodentia","Muridae",3,3
